M010151,40.8165194947,-73.9386564292,30006
M010151,40.8165194947,-73.9386564292,40001
M010151,40.8164549029,-73.9384856054,40002
M010151,40.8153253361,-73.9357554519,40003
M010151,40.8148287436,-73.9361171981,40004
M010151,40.8147848422,-73.9361425289,40005
M010151,40.8147848422,-73.9361425289,40006
M010151,40.8147848422,-73.9361425289,50001
M010151,40.8146668655,-73.9362257332,50002
M010151,40.8140413254,-73.9366887487,50003
M010151,40.813749131,-73.9369036157,50004
M010151,40.813749131,-73.9369036157,60001
M010151,40.813421269,-73.9371445252,60002
M010151,40.8127463359,-73.9376364701,60003
M010151,40.8123243649,-73.9379450145,60004
M010151,40.8123243649,-73.9379450145,70001
M010151,40.810855965,-73.9390181983,70002
M010151,40.8105895567,-73.9392145978,70003
M010151,40.8105895567,-73.9392145978,80001
M010151,40.8102084632,-73.9394956306,80002
M010151,40.8095801593,-73.9399477497,80003
M010151,40.8093178639,-73.9401394419,80004
M010151,40.8093178639,-73.9401394419,90001
M010151,40.8089573447,-73.9404034677,90002
M010151,40.8083317855,-73.9408627919,90003
M010151,40.8080467165,-73.9410721973,90004
M010151,40.8080467165,-73.9410721973,100001
M010151,40.807711712,-73.9413184903,100002
M010151,40.80708889,-73.9417705704,100003
M010151,40.8064139365,-73.9422624217,100004
M010151,40.8061066404,-73.9424873667,100005
M010151,40.8061066404,-73.9424873667,110001
M010151,40.8057417255,-73.9427542605,110002
M010151,40.8063902381,-73.9443033409,110003
M010151,40.8062311107,-73.9444407377,110004
M010151,40.8061474259,-73.9445011313,110005
M010151,40.8061474259,-73.9445011313,120001
M010151,40.8057591823,-73.9447806762,120002
M010151,40.80513635,-73.9452399349,120003
M010151,40.8045639981,-73.9456554373,120004
M010151,40.8045639981,-73.9456554373,130001
M010151,40.8045135124,-73.9456919608,130002
M010151,40.8038769427,-73.9461295411,130003
M010151,40.8032471514,-73.9446491146,130004
M010151,40.8032471514,-73.9446491146,140001
M010151,40.8032257183,-73.9445985639,140002
M010151,40.8025973936,-73.9450505874,140003
M010151,40.8019690705,-73.9455098263,140004
M010151,40.8016549083,-73.9457394425,140005
M010151,40.8016549083,-73.9457394425,150001
M010151,40.8013407455,-73.9459690565,150002
M010151,40.8006630288,-73.9464608249,150003
M010151,40.8003129209,-73.9467168276,150004
M010151,40.8003129209,-73.9467168276,160001
M010151,40.7999606173,-73.9469742741,160002
M010151,40.7981277504,-73.9483120859,160003
M010151,40.797474721,-73.9487929525,160004
M010151,40.797474721,-73.9487929525,170001
M010151,40.797474721,-73.9487929525,170002
M010151,40.7970768659,-73.9490858066,170003
M010151,40.7966241282,-73.9494075924,170004
M010151,40.7965031235,-73.949493281,170005
M010151,40.7965031235,-73.949493281,180001
M010151,40.796215291,-73.9496968357,180002
M010151,40.7955869503,-73.9501595983,180003
M010151,40.7954785679,-73.9502387739,180004
M010151,40.7954785679,-73.9502387739,190001
M010151,40.7949640941,-73.950615125,190002
M010151,40.7942836136,-73.9511104125,190003
M010151,40.7941442245,-73.9512116382,190004
M010151,40.7941442245,-73.9512116382,200001
M010151,40.7936058741,-73.9516020765,200002
M010151,40.79303981,-73.9520149196,200003
M010151,40.79303981,-73.9520149196,210001
M010151,40.7923464273,-73.9525202998,210002
M010151,40.7917208196,-73.9529830069,210003
M010151,40.7915399949,-73.9531124229,210004
M010151,40.7915399949,-73.9531124229,220001
M010151,40.7910842282,-73.9534384903,220002
M010151,40.789204639,-73.9548157015,220003
M010151,40.7891782973,-73.9548352203,220004
M010151,40.7891782973,-73.9548352203,230001
M010151,40.7885817651,-73.9552747522,230002
M010151,40.7881841674,-73.9555675282,230003
M010151,40.7881841674,-73.9555675282,240001
M010151,40.7879040101,-73.955773554,240002
M010151,40.7872207592,-73.9562615158,240003
M010151,40.7866006241,-73.9567205374,240004
M010151,40.7865237926,-73.9567761988,240005
M010151,40.7865237926,-73.9567761988,250001
M010151,40.7859832278,-73.9571687155,250002
M010151,40.7854253745,-73.9575738756,250003
M010151,40.7854253745,-73.9575738756,260001
M010151,40.7853411338,-73.9576349563,260002
M010151,40.7847155049,-73.9580975667,260003
M010151,40.784098107,-73.9585565523,260004
M010151,40.7839625519,-73.9586526891,260005
M010151,40.7839625519,-73.9586526891,270001
M010151,40.7834669797,-73.9590047049,270002
M010151,40.7828331109,-73.9594672944,270003
M010151,40.7822129614,-73.9599226451,270004
M010151,40.782152867,-73.9599663731,270005
M010151,40.782152867,-73.9599663731,280001
M010151,40.7815324396,-73.9604177427,280002
M010151,40.7808491721,-73.9609164426,280003
M010151,40.7804005193,-73.9612438444,280004
M010151,40.7804005193,-73.9612438444,290001
M010151,40.7802399919,-73.9613609274,290002
M010151,40.7795841603,-73.9618379277,290003
M010151,40.7789447915,-73.9623040771,290004
M010151,40.7785131479,-73.9626188132,290005
M010151,40.7785131479,-73.9626188132,300001
M010151,40.7783109091,-73.9627666038,300002
M010151,40.7776770247,-73.9632291217,300003
M010151,40.7769937446,-73.9637277639,300004
M010151,40.7763104623,-73.9642263959,300005
M010151,40.7762141439,-73.9642961316,300006
M010151,40.7762141439,-73.9642961316,310001
M010151,40.7756765708,-73.9646852754,310002
M010151,40.7755777826,-73.9647575386,310003
M010151,40.7755777826,-73.9647575386,320001
M010151,40.7750426785,-73.9651477568,320002
M010151,40.7744060395,-73.9656102307,320003
M010151,40.7743149342,-73.9656767104,320004
M010151,40.7743149342,-73.9656767104,330001
M010151,40.7737721434,-73.9660726944,330002
M010151,40.7731382453,-73.9665351493,330003
M010151,40.772460441,-73.9670373312,330004
M010151,40.7721764195,-73.9672421789,330005
M010151,40.7721764195,-73.9672421789,340001
M010151,40.7717743981,-73.9675322863,340002
M010151,40.7711459835,-73.9679947108,340003
M010151,40.7705477501,-73.9684246199,340004
M010151,40.7705148182,-73.9684426868,340005
M010151,40.7702264058,-73.9686594384,340006
M010151,40.7702264058,-73.9686594384,350001
M010151,40.7699001235,-73.9689050876,350002
M010151,40.7692689575,-73.9693638772,350003
M010151,40.7686460247,-73.9698262645,350004
M010151,40.768198718,-73.9701531847,350005
M010151,40.768198718,-73.9701531847,360001
M010151,40.7680230881,-73.9702814229,360002
M010151,40.7673919137,-73.9707293563,360003
M010151,40.7673274244,-73.9707766768,360004
